This is a focused 2-adic view of the first 10000 integers in consecutive order, without residues. Use this to confirm patterns seen in smaller numbers and also to search for extended structure.

For every integer n:
- oc is the 2-adic "odd core" of the number, after removing all factors of 2. For odd numbers, oc is the number itself.
2227,2,49
8909,,49
4455,1,32
8911,,32
557,4,13
8913,,13
4457,1,13
8915,,13
2229,2,13
8917,,13
4459,1,13
8919,,13
1115,3,32
8921,,49
4461,1,32
8923,,22
2231,2,32
8925,,32
4463,1,13
8927,,13
279,5,13
8929,,32
4465,1,13
8931,,13
2233,2,49
8933,,49
4467,1,49
8935,,37
1117,3,13
8937,,32
4469,1,13
8939,,42
2235,2,13
8941,,13
4471,1,13
8943,,54
559,4,30
8945,,13
4473,1,32
8947,,32
2237,2,30
8949,,30
4475,1,49
8951,,49
1119,3,30
8953,,49
4477,1,30
8955,,32
2239,2,49
8957,,49
4479,1,49
8959,,90
35,8,3
8961,,13
4481,1,13
8963,,13
2241,2,13
8965,,13
4483,1,13
8967,,49
1121,3,13
8969,,15
4485,1,13
8971,,49
2243,2,13
8973,,13
4487,1,13
8975,,13
561,4,13
8977,,13
4489,1,30
8979,,30
2245,2,13
8981,,13
4491,1,66
8983,,66
1123,3,13
8985,,66
4493,1,13
8987,,30
2247,2,25
8989,,25
4495,1,25
8991,,49
281,5,13
8993,,25
4497,1,13
8995,,13
2249,2,13
8997,,13
4499,1,13
8999,,66
1125,3,13
9001,,49
4501,1,13
9003,,25
2251,2,10
9005,,10
4503,1,10
9007,,25
563,4,13
9009,,10
4505,1,10
9011,,10
2253,2,13
9013,,13
4507,1,30
9015,,30
1127,3,49
9017,,10
4509,1,49
9019,,10
2255,2,49
9021,,49
4511,1,54
9023,,54
141,6,3
9025,,13
4513,1,66
9027,,66
2257,2,10
9029,,10
4515,1,10
9031,,66
1129,3,10
9033,,13
4517,1,10
9035,,10
2259,2,10
9037,,10
4519,1,30
9039,,30
565,4,3
9041,,66
4521,1,66
9043,,66
2261,2,3
9045,,3
4523,1,30
9047,,30
1131,3,10
9049,,13
4525,1,10
9051,,30
2263,2,10
9053,,10
4527,1,10
9055,,10
283,5,20
9057,,25
4529,1,20
9059,,20
2265,2,20
9061,,20
4531,1,20
9063,,30
1133,3,20
9065,,42
4533,1,20
9067,,13
2267,2,30
9069,,30
4535,1,30
9071,,30
567,4,20
9073,,20
4537,1,20
9075,,20
2269,2,20
9077,,20
4539,1,66
9079,,66
1135,3,20
9081,,32
4541,1,20
9083,,30
2271,2,20
9085,,20
4543,1,66
9087,,66
71,7,37
9089,,49
4545,1,49
9091,,49
2273,2,49
9093,,49
4547,1,49
9095,,49
1137,3,3
9097,,42
4549,1,3
9099,,42
2275,2,3
9101,,3
4551,1,66
9103,,66
569,4,18
9105,,54
4553,1,54
9107,,54
2277,2,18
9109,,18
4555,1,18
9111,,18
1139,3,18
9113,,18
4557,1,18
9115,,54
2279,2,54
9117,,54
4559,1,54
9119,,20
285,5,37
9121,,18
4561,1,18
9123,,18
2281,2,54
9125,,54
4563,1,54
9127,,54
1141,3,37
9129,,20
4565,1,37
9131,,54
2283,2,18
9133,,18
4567,1,18
9135,,18
571,4,8
9137,,8
4569,1,8
9139,,8
2285,2,8
9141,,8
4571,1,18
9143,,18
1143,3,8
9145,,20
4573,1,8
9147,,20
2287,2,42
9149,,42
4575,1,42
9151,,30
143,6,37
9153,,54
4577,1,54
9155,,54
2289,2,37
9157,,37
4579,1,37
9159,,71
1145,3,54
9161,,54
4581,1,54
9163,,8
2291,2,54
9165,,54
4583,1,30
9167,,30
573,4,37
9169,,54
4585,1,54
9171,,54
2293,2,37
9173,,37
4587,1,42
9175,,42
1147,3,18
9177,,37
4589,1,18
9179,,18
2295,2,18
9181,,18
4591,1,61
9183,,61
287,5,13
9185,,66
4593,1,37
9187,,37
2297,2,18
9189,,18
4595,1,18
9191,,18
1149,3,13
9193,,30
4597,1,13
9195,,54
2299,2,54
9197,,54
4599,1,54
9199,,20
575,4,13
9201,,13
4601,1,18
9203,,18
2301,2,13
9205,,13
4603,1,42
9207,,42
1151,3,18
9209,,42
4605,1,18
9211,,42
2303,2,18
9213,,18
4607,1,54
9215,,54
9,10,6
9217,,13
4609,1,13
9219,,13
2305,2,37
9221,,37
4611,1,37
9223,,13
1153,3,54
9225,,83
4613,1,54
9227,,37
2307,2,54
9229,,54
4615,1,30
9231,,30
577,4,8
9233,,54
4617,1,37
9235,,37
2309,2,8
9237,,8
4619,1,54
9239,,54
1155,3,8
9241,,54
4621,1,8
9243,,30
2311,2,54
9245,,54
4623,1,54
9247,,66
289,5,8
9249,,66
4625,1,8
9251,,8
2313,2,37
9253,,37
4627,1,37
9255,,54
1157,3,8
9257,,95
4629,1,8
9259,,13
2315,2,37
9261,,37
4631,1,37
9263,,49
579,4,8
9265,,37
4633,1,37
9267,,37
2317,2,8
9269,,8
4635,1,30
9271,,30
1159,3,18
9273,,54
4637,1,18
9275,,54
2319,2,18
9277,,18
4639,1,30
9279,,30
145,6,42
9281,,18
4641,1,18
9283,,18
2321,2,8
9285,,8
4643,1,8
9287,,59
1161,3,66
9289,,30
4645,1,66
9291,,8
2323,2,66
9293,,66
4647,1,18
9295,,18
581,4,42
9297,,66
4649,1,47
9299,,47
2325,2,42
9301,,42
4651,1,8
9303,,8
1163,3,54
9305,,30
4653,1,54
9307,,30
2327,2,54
9309,,54
4655,1,30
9311,,30
291,5,42
9313,,37
4657,1,54
9315,,54
2329,2,54
9317,,54
4659,1,54
9319,,30
1165,3,42
9321,,18
4661,1,42
9323,,18
2331,2,37
9325,,37
4663,1,37
9327,,30
583,4,8
9329,,42
4665,1,47
9331,,47
2333,2,8
9333,,8
4667,1,8
9335,,8
1167,3,8
9337,,54
4669,1,8
9339,,54
2335,2,30
9341,,30
4671,1,30
9343,,18
73,7,42
9345,,66
4673,1,18
9347,,18
2337,2,18
9349,,18
4675,1,18
9351,,37
1169,3,18
9353,,66
4677,1,18
9355,,71
2339,2,18
9357,,18
4679,1,13
9359,,13
585,4,18
9361,,13
4681,1,13
9363,,13
2341,2,18
9365,,18
4683,1,18
9367,,18
1171,3,18
9369,,18
4685,1,18
9371,,66
2343,2,54
9373,,54
4687,1,54
9375,,13
293,5,42
9377,,37
4689,1,54
9379,,54
2345,2,54
9381,,54
4691,1,54
9383,,37
1173,3,42
9385,,27
4693,1,42
9387,,18
2347,2,37
9389,,37
4695,1,37
9391,,18
587,4,42
9393,,37
4697,1,37
9395,,37
2349,2,42
9397,,42
4699,1,27
9399,,27
1175,3,42
9401,,18
4701,1,42
9403,,18
2351,2,18
9405,,18
4703,1,18
9407,,37
147,6,42
9409,,18
4705,1,18
9411,,18
2353,2,8
9413,,8
4707,1,8
9415,,18
1177,3,8
9417,,35
4709,1,8
9419,,35
2355,2,8
9421,,8
4711,1,18
9423,,18
589,4,42
9425,,54
4713,1,54
9427,,54
2357,2,42
9429,,42
4715,1,35
9431,,35
1179,3,18
9433,,8
4717,1,18
9435,,54
2359,2,18
9437,,18
4719,1,35
9439,,35
295,5,18
9441,,35
4721,1,42
9443,,42
2361,2,18
9445,,18
4723,1,18
9447,,54
1181,3,18
9449,,18
4725,1,18
9451,,54
2363,2,18
9453,,18
4727,1,18
9455,,54
591,4,18
9457,,18
4729,1,18
9459,,18
2365,2,18
9461,,18
4731,1,18
9463,,18
1183,3,30
9465,,18
4733,1,30
9467,,35
2367,2,30
9469,,30
4735,1,54
9471,,54
37,8,6
9473,,18
4737,1,18
9475,,18
2369,2,42
9477,,42
4739,1,42
9479,,71
1185,3,54
9481,,54
4741,1,54
9483,,15
2371,2,54
9485,,54
4743,1,18
9487,,18
593,4,25
9489,,54
4745,1,15
9491,,15
2373,2,25
9493,,25
4747,1,54
9495,,54
1187,3,25
9497,,15
4749,1,25
9499,,35
2375,2,59
9501,,59
4751,1,59
9503,,54
297,5,25
9505,,42
4753,1,15
9507,,15
2377,2,15
9509,,15
4755,1,15
9511,,15
1189,3,25
9513,,71
4757,1,25
9515,,15
2379,2,25
9517,,25
4759,1,25
9519,,35
595,4,25
9521,,8
4761,1,8
9523,,8
2381,2,25
9525,,25
4763,1,71
9527,,71
1191,3,15
9529,,35
4765,1,15
9531,,25
2383,2,15
9533,,15
4767,1,35
9535,,35
149,6,6
9537,,25
4769,1,25
9539,,25
2385,2,35
9541,,35
4771,1,35
9543,,15
1193,3,35
9545,,25
4773,1,35
9547,,35
2387,2,35
9549,,35
4775,1,18
9551,,18
597,4,6
9553,,35
4777,1,35
9555,,35
2389,2,6
9557,,6
4779,1,25
9559,,25
1195,3,42
9561,,25
4781,1,42
9563,,71
2391,2,42
9565,,42
4783,1,25
9567,,25
299,5,42
9569,,25
4785,1,23
9571,,23
2393,2,23
9573,,23
4787,1,23
9575,,71
1197,3,42
9577,,54
4789,1,42
9579,,54
2395,2,8
9581,,8
4791,1,8
9583,,47
599,4,42
9585,,42
4793,1,23
9587,,23
2397,2,42
9589,,42
4795,1,59
9591,,59
1199,3,23
9593,,42
4797,1,23
9595,,23
2399,2,23
9597,,23
4799,1,59
9599,,59
75,7,3
9601,,59
4801,1,42
9603,,42
2401,2,59
9605,,59
4803,1,59
9607,,42
1201,3,18
9609,,23
4805,1,18
9611,,59
2403,2,18
9613,,18
4807,1,42
9615,,42
601,4,18
9617,,13
4809,1,13
9619,,13
2405,2,18
9621,,18
4811,1,13
9623,,13
1203,3,18
9625,,13
4813,1,18
9627,,13
2407,2,23
9629,,23
4815,1,23
9631,,56
301,5,3
9633,,13
4817,1,42
9635,,42
2409,2,42
9637,,42
4819,1,42
9639,,47
1205,3,3
9641,,23
4821,1,3
9643,,59
2411,2,59
9645,,59
4823,1,59
9647,,42
603,4,23
9649,,18
4825,1,18
9651,,18
2413,2,23
9653,,23
4827,1,35
9655,,35
1207,3,23
9657,,18
4829,1,23
9659,,59
2415,2,42
9661,,42
4831,1,42
9663,,66
151,6,3
9665,,23
4833,1,23
9667,,23
2417,2,3
9669,,3
4835,1,3
9671,,23
1209,3,18
9673,,18
4837,1,18
9675,,23
2419,2,18
9677,,18
4839,1,59
9679,,59
605,4,3
9681,,18
4841,1,35
9683,,35
2421,2,3
9685,,3
4843,1,59
9687,,59
1211,3,23
9689,,23
4845,1,23
9691,,18
2423,2,23
9693,,23
4847,1,59
9695,,59
303,5,13
9697,,47
4849,1,3
9699,,3
2425,2,59
9701,,59
4851,1,59
9703,,47
1213,3,13
9705,,64
4853,1,13
9707,,59
2427,2,42
9709,,42
4855,1,42
9711,,18
607,4,13
9713,,13
4857,1,59
9715,,59
2429,2,13
9717,,13
4859,1,42
9719,,42
1215,3,59
9721,,59
4861,1,59
9723,,35
2431,2,59
9725,,59
4863,1,30
9727,,30
19,9,6
9729,,59
4865,1,13
9731,,13
2433,2,13
9733,,13
4867,1,13
9735,,13
1217,3,47
9737,,59
4869,1,47
9739,,13
2435,2,47
9741,,47
4871,1,13
9743,,13
609,4,47
9745,,47
4873,1,42
9747,,42
2437,2,47
9749,,47
4875,1,42
9751,,42
1219,3,47
9753,,42
4877,1,47
9755,,18
2439,2,47
9757,,47
4879,1,47
9759,,54
305,5,11
9761,,13
4881,1,47
9763,,47
2441,2,23
9765,,23
4883,1,23
9767,,23
1221,3,11
9769,,35
4885,1,11
9771,,47
2443,2,13
9773,,13
4887,1,13
9775,,54
611,4,11
9777,,13
4889,1,13
9779,,13
2445,2,11
9781,,11
4891,1,64
9783,,64
1223,3,47
9785,,71
4893,1,47
9787,,71
2447,2,47
9789,,47
4895,1,23
9791,,23
153,6,11
9793,,59
4897,1,59
9795,,59
2449,2,47
9797,,47
4899,1,47
9799,,13
1225,3,47
9801,,35
4901,1,47
9803,,47
2451,2,47
9805,,47
4903,1,35
9807,,35
613,4,11
9809,,59
4905,1,59
9811,,59
2453,2,11
9813,,11
4907,1,47
9815,,47
1227,3,47
9817,,47
4909,1,47
9819,,23
2455,2,47
9821,,47
4911,1,42
9823,,42
307,5,11
9825,,13
4913,1,47
9827,,47
2457,2,47
9829,,47
4915,1,47
9831,,35
1229,3,11
9833,,13
4917,1,11
9835,,59
2459,2,35
9837,,35
4919,1,35
9839,,13
615,4,23
9841,,11
4921,1,23
9843,,23
2461,2,23
9845,,23
4923,1,23
9847,,23
1231,3,23
9849,,23
4925,1,23
9851,,23
2463,2,76
9853,,76
4927,1,76
9855,,32
77,7,6
9857,,18
4929,1,11
9859,,11
2465,2,23
9861,,23
4931,1,23
9863,,23
1233,3,47
9865,,32
4933,1,47
9867,,23
2467,2,47
9869,,47
4935,1,71
9871,,71
617,4,47
9873,,47
4937,1,47
9875,,47
2469,2,47
9877,,47
4939,1,47
9879,,47
1235,3,47
9881,,59
4941,1,47
9883,,59
2471,2,47
9885,,47
4943,1,47
9887,,88
309,5,6
9889,,42
4945,1,42
9891,,42
2473,2,42
9893,,42
4947,1,42
9895,,42
1237,3,6
9897,,88
4949,1,6
9899,,32
2475,2,23
9901,,23
4951,1,23
9903,,23
619,4,47
9905,,11
4953,1,11
9907,,11
2477,2,47
9909,,47
4955,1,23
9911,,23
1239,3,47
9913,,13
4957,1,47
9915,,13
2479,2,13
9917,,13
4959,1,13
9919,,52
155,6,30
9921,,47
4961,1,23
9923,,23
2481,2,11
9925,,11
4963,1,11
9927,,47
1241,3,11
9929,,47
4965,1,11
9931,,40
2483,2,11
9933,,11
4967,1,59
9935,,59
621,4,30
9937,,23
4969,1,23
9939,,23
2485,2,30
9941,,30
4971,1,23
9943,,23
1243,3,23
9945,,23
4973,1,23
9947,,47
2487,2,23
9949,,23
4975,1,23
9951,,23
311,5,30
9953,,23
4977,1,30
9955,,30
2489,2,11
9957,,11
4979,1,11
9959,,23
1245,3,30
9961,,23
4981,1,30
9963,,23
2491,2,35
9965,,35
4983,1,35
9967,,23
623,4,47
9969,,30
4985,1,40
9971,,40
2493,2,47
9973,,47
4987,1,59
9975,,59
1247,3,47
9977,,11
4989,1,47
9979,,23
2495,2,23
9981,,23
4991,1,23
9983,,59
39,8,11
9985,,30
4993,1,59
9987,,59
2497,2,30
9989,,30
4995,1,30
9991,,59
1249,3,64
9993,,23
4997,1,64
9995,,20
2499,2,64
9997,,64
4999,1,30
9999,,30
625,4,6
