This is a focused 2-adic view of the first 20000 integers in consecutive order, without residues. Use this to confirm patterns seen in smaller numbers and also to search for extended structure.

For every integer n:
- oc is the 2-adic "odd core" of the number, after removing all factors of 2. For odd numbers, oc is the number itself.
9655,,35
1207,3,
9657,,18
4829,1,
9659,,59
2415,2,
9661,,42
4831,1,
9663,,66
151,6,
9665,,23
4833,1,
9667,,23
2417,2,
9669,,3
4835,1,
9671,,23
1209,3,
9673,,18
4837,1,
9675,,23
2419,2,
9677,,18
4839,1,
9679,,59
605,4,
9681,,18
4841,1,
9683,,35
2421,2,
9685,,3
4843,1,
9687,,59
1211,3,
9689,,23
4845,1,
9691,,18
2423,2,
9693,,23
4847,1,
9695,,59
303,5,
9697,,47
4849,1,
9699,,3
2425,2,
9701,,59
4851,1,
9703,,47
1213,3,
9705,,64
4853,1,
9707,,59
2427,2,
9709,,42
4855,1,
9711,,18
607,4,
9713,,13
4857,1,
9715,,59
2429,2,
9717,,13
4859,1,
9719,,42
1215,3,
9721,,59
4861,1,
9723,,35
2431,2,
9725,,59
4863,1,
9727,,30
19,9,
9729,,59
4865,1,
9731,,13
2433,2,
9733,,13
4867,1,
9735,,13
1217,3,
9737,,59
4869,1,
9739,,13
2435,2,
9741,,47
4871,1,
9743,,13
609,4,
9745,,47
4873,1,
9747,,42
2437,2,
9749,,47
4875,1,
9751,,42
1219,3,
9753,,42
4877,1,
9755,,18
2439,2,
9757,,47
4879,1,
9759,,54
305,5,
9761,,13
4881,1,
9763,,47
2441,2,
9765,,23
4883,1,
9767,,23
1221,3,
9769,,35
4885,1,
9771,,47
2443,2,
9773,,13
4887,1,
9775,,54
611,4,
9777,,13
4889,1,
9779,,13
2445,2,
9781,,11
4891,1,
9783,,64
1223,3,
9785,,71
4893,1,
9787,,71
2447,2,
9789,,47
4895,1,
9791,,23
153,6,
9793,,59
4897,1,
9795,,59
2449,2,
9797,,47
4899,1,
9799,,13
1225,3,
9801,,35
4901,1,
9803,,47
2451,2,
9805,,47
4903,1,
9807,,35
613,4,
9809,,59
4905,1,
9811,,59
2453,2,
9813,,11
4907,1,
9815,,47
1227,3,
9817,,47
4909,1,
9819,,23
2455,2,
9821,,47
4911,1,
9823,,42
307,5,
9825,,13
4913,1,
9827,,47
2457,2,
9829,,47
4915,1,
9831,,35
1229,3,
9833,,13
4917,1,
9835,,59
2459,2,
9837,,35
4919,1,
9839,,13
615,4,
9841,,11
4921,1,
9843,,23
2461,2,
9845,,23
4923,1,
9847,,23
1231,3,
9849,,23
4925,1,
9851,,23
2463,2,
9853,,76
4927,1,
9855,,32
77,7,
9857,,18
4929,1,
9859,,11
2465,2,
9861,,23
4931,1,
9863,,23
1233,3,
9865,,32
4933,1,
9867,,23
2467,2,
9869,,47
4935,1,
9871,,71
617,4,
9873,,47
4937,1,
9875,,47
2469,2,
9877,,47
4939,1,
9879,,47
1235,3,
9881,,59
4941,1,
9883,,59
2471,2,
9885,,47
4943,1,
9887,,88
309,5,
9889,,42
4945,1,
9891,,42
2473,2,
9893,,42
4947,1,
9895,,42
1237,3,
9897,,88
4949,1,
9899,,32
2475,2,
9901,,23
4951,1,
9903,,23
619,4,
9905,,11
4953,1,
9907,,11
2477,2,
9909,,47
4955,1,
9911,,23
1239,3,
9913,,13
4957,1,
9915,,13
2479,2,
9917,,13
4959,1,
9919,,52
155,6,
9921,,47
4961,1,
9923,,23
2481,2,
9925,,11
4963,1,
9927,,47
1241,3,
9929,,47
4965,1,
9931,,40
2483,2,
9933,,11
4967,1,
9935,,59
621,4,
9937,,23
4969,1,
9939,,23
2485,2,
9941,,30
4971,1,
9943,,23
1243,3,
9945,,23
4973,1,
9947,,47
2487,2,
9949,,23
4975,1,
9951,,23
311,5,
9953,,23
4977,1,
9955,,30
2489,2,
9957,,11
4979,1,
9959,,23
1245,3,
9961,,23
4981,1,
9963,,23
2491,2,
9965,,35
4983,1,
9967,,23
623,4,
9969,,30
4985,1,
9971,,40
2493,2,
9973,,47
4987,1,
9975,,59
1247,3,
9977,,11
4989,1,
9979,,23
2495,2,
9981,,23
4991,1,
9983,,59
39,8,
9985,,30
4993,1,
9987,,59
2497,2,
9989,,30
4995,1,
9991,,59
1249,3,
9993,,23
4997,1,
9995,,20
2499,2,
9997,,64
4999,1,
9999,,30
625,4,
10001,,64
5001,1,
10003,,20
2501,2,
10005,,6
5003,1,
10007,,64
1251,3,
10009,,59
5005,1,
10011,,76
2503,2,
10013,,20
5007,1,
10015,,20
313,5,
10017,,30
5009,1,
10019,,30
2505,2,
10021,,30
5011,1,
10023,,20
1253,3,
10025,,30
5013,1,
10027,,30
2507,2,
10029,,11
5015,1,
10031,,13
627,4,
10033,,11
5017,1,
10035,,11
2509,2,
10037,,47
5019,1,
10039,,20
1255,3,
10041,,20
5021,1,
10043,,11
2511,2,
10045,,30
5023,1,
10047,,30
157,6,
10049,,47
5025,1,
10051,,40
2513,2,
10053,,47
5027,1,
10055,,30
1257,3,
10057,,40
5029,1,
10059,,47
2515,2,
10061,,11
5031,1,
10063,,40
629,4,
10065,,11
5033,1,
10067,,30
2517,2,
10069,,11
5035,1,
10071,,47
1259,3,
10073,,47
5037,1,
10075,,30
2519,2,
10077,,28
5039,1,
10079,,47
315,5,
10081,,28
5041,1,
10083,,11
2521,2,
10085,,11
5043,1,
10087,,81
1261,3,
10089,,47
5045,1,
10091,,13
2523,2,
10093,,47
5047,1,
10095,,52
631,4,
10097,,11
5049,1,
10099,,28
2525,2,
10101,,11
5051,1,
10103,,28
1263,3,
10105,,47
5053,1,
10107,,28
2527,2,
10109,,64
5055,1,
10111,,28
79,7,
10113,,47
5057,1,
10115,,23
2529,2,
10117,,23
5059,1,
10119,,23
1265,3,
10121,,64
5061,1,
10123,,64
2531,2,
10125,,11
5063,1,
10127,,47
633,4,
10129,,23
5065,1,
10131,,23
2533,2,
10133,,8
5067,1,
10135,,8
1267,3,
10137,,8
5069,1,
10139,,18
2535,2,
10141,,28
5071,1,
10143,,40
317,5,
10145,,8
5073,1,
10147,,8
2537,2,
10149,,47
5075,1,
10151,,52
1269,3,
10153,,18
5077,1,
10155,,28
2539,2,
10157,,64
5079,1,
10159,,64
635,4,
10161,,11
5081,1,
10163,,11
2541,2,
10165,,8
5083,1,
10167,,28
1271,3,
10169,,28
5085,1,
10171,,28
2543,2,
10173,,64
5087,1,
10175,,64
159,6,
10177,,8
5089,1,
10179,,28
2545,2,
10181,,11
5091,1,
10183,,28
1273,3,
10185,,8
5093,1,
10187,,8
2547,2,
10189,,8
5095,1,
10191,,23
637,4,
10193,,8
5097,1,
10195,,64
2549,2,
10197,,18
5099,1,
10199,,40
1275,3,
10201,,11
5101,1,
10203,,64
2551,2,
10205,,28
5103,1,
10207,,28
319,5,
10209,,28
5105,1,
10211,,18
2553,2,
10213,,64
5107,1,
10215,,52
1277,3,
10217,,30
5109,1,
10219,,28
2555,2,
10221,,18
5111,1,
10223,,64
639,4,
10225,,18
5113,1,
10227,,47
2557,2,
10229,,47
5115,1,
10231,,18
1279,3,
10233,,64
5117,1,
10235,,40
2559,2,
10237,,40
5119,1,
10239,,88
5,11,
10241,,64
5121,1,
10243,,11
2561,2,
10245,,52
5123,1,
10247,,11
1281,3,
10249,,18
5125,1,
10251,,52
2563,2,
10253,,16
5127,1,
10255,,52
641,4,
10257,,16
5129,1,
10259,,52
2565,2,
10261,,16
5131,1,
10263,,16
1283,3,
10265,,47
5133,1,
10267,,52
2567,2,
10269,,52
5135,1,
10271,,18
321,5,
10273,,52
5137,1,
10275,,16
2569,2,
10277,,16
5139,1,
10279,,52
1285,3,
10281,,47
5141,1,
10283,,28
2571,2,
10285,,16
5143,1,
10287,,52
643,4,
10289,,18
5145,1,
10291,,18
2573,2,
10293,,6
5147,1,
10295,,40
1287,3,
10297,,16
5149,1,
10299,,18
2575,2,
10301,,52
5151,1,
10303,,30
161,6,
10305,,52
5153,1,
10307,,52
2577,2,
10309,,6
5155,1,
10311,,28
1289,3,
10313,,28
5157,1,
10315,,6
2579,2,
10317,,52
5159,1,
10319,,52
645,4,
10321,,52
5161,1,
10323,,40
2581,2,
10325,,35
5163,1,
10327,,16
1291,3,
10329,,16
5165,1,
10331,,59
2583,2,
10333,,16
5167,1,
10335,,64
323,5,
10337,,52
5169,1,
10339,,16
2585,2,
10341,,16
5171,1,
10343,,28
1293,3,
10345,,52
5173,1,
10347,,47
2587,2,
10349,,52
5175,1,
10351,,40
647,4,
10353,,35
5177,1,
10355,,16
2589,2,
10357,,11
5179,1,
10359,,40
1295,3,
10361,,40
5181,1,
10363,,40
2591,2,
10365,,16
5183,1,
10367,,52
81,7,
10369,,28
5185,1,
10371,,11
2593,2,
10373,,11
5187,1,
10375,,28
1297,3,
10377,,28
5189,1,
10379,,81
2595,2,
10381,,35
5191,1,
10383,,23
649,4,
10385,,28
5193,1,
10387,,28
2597,2,
10389,,52
5195,1,
10391,,35
1299,3,
10393,,52
5197,1,
10395,,28
2599,2,
10397,,52
5199,1,
10399,,28
325,5,
10401,,52
5201,1,
10403,,52
2601,2,
10405,,64
5203,1,
10407,,37
1301,3,
10409,,28
5205,1,
10411,,52
2603,2,
10413,,35
5207,1,
10415,,93
651,4,
10417,,11
5209,1,
10419,,11
2605,2,
10421,,35
5211,1,
10423,,47
1303,3,
10425,,11
5213,1,
10427,,37
2607,2,
10429,,28
5215,1,
10431,,28
163,6,
10433,,52
5217,1,
10435,,52
2609,2,
10437,,16
5219,1,
10439,,28
1305,3,
10441,,35
5221,1,
10443,,18
2611,2,
10445,,16
5223,1,
10447,,18
653,4,
10449,,28
5225,1,
10451,,28
2613,2,
10453,,6
5227,1,
10455,,16
1307,3,
10457,,16
5229,1,
10459,,52
2615,2,
10461,,64
5231,1,
10463,,45
327,5,
10465,,45
5233,1,
10467,,6
2617,2,
10469,,28
5235,1,
10471,,28
1309,3,
10473,,28
5237,1,
10475,,28
2619,2,
10477,,35
5239,1,
10479,,45
655,4,
10481,,52
5241,1,
10483,,28
2621,2,
10485,,52
5243,1,
10487,,16
1311,3,
10489,,16
5245,1,
10491,,28
2623,2,
10493,,35
5247,1,
10495,,28
41,8,
10497,,52
5249,1,
10499,,45
2625,2,
10501,,6
5251,1,
10503,,45
1313,3,
10505,,52
5253,1,
10507,,52
2627,2,
10509,,6
5255,1,
10511,,28
657,4,
10513,,6
5257,1,
10515,,64
2629,2,
10517,,16
5259,1,
10519,,35
1315,3,
10521,,35
5261,1,
10523,,64
2631,2,
10525,,69
5263,1,
10527,,28
329,5,
10529,,11
5265,1,
10531,,11
2633,2,
10533,,11
5267,1,
10535,,69
1317,3,
10537,,25
5269,1,
10539,,69
2635,2,
10541,,16
5271,1,
10543,,64
659,4,
10545,,52
5273,1,
10547,,52
2637,2,
10549,,16
5275,1,
10551,,35
1319,3,
10553,,35
5277,1,
10555,,52
2639,2,
10557,,52
5279,1,
10559,,25
165,6,
10561,,16
5281,1,
10563,,16
2641,2,
10565,,35
5283,1,
10567,,18
1321,3,
10569,,16
5285,1,
10571,,35
2643,2,
10573,,35
5287,1,
10575,,25
661,4,
10577,,16
5289,1,
10579,,16
2645,2,
10581,,40
5291,1,
10583,,16
1323,3,
10585,,52
5293,1,
10587,,45
2647,2,
10589,,16
5295,1,
10591,,52
331,5,
10593,,45
5297,1,
10595,,33
2649,2,
10597,,33
5299,1,
10599,,57
1325,3,
10601,,16
5301,1,
10603,,35
2651,2,
10605,,52
5303,1,
10607,,16
663,4,
10609,,6
5305,1,
10611,,33
2653,2,
10613,,6
5307,1,
10615,,52
1327,3,
10617,,93
5309,1,
10619,,33
2655,2,
10621,,16
5311,1,
10623,,33
83,7,
10625,,16
5313,1,
10627,,16
2657,2,
10629,,16
5315,1,
10631,,16
1329,3,
10633,,52
5317,1,
10635,,16
2659,2,
10637,,16
5319,1,
10639,,16
665,4,
10641,,16
5321,1,
10643,,16
2661,2,
10645,,16
5323,1,
10647,,16
1331,3,
10649,,16
5325,1,
10651,,33
2663,2,
10653,,28
5327,1,
10655,,52
333,5,
10657,,28
5329,1,
10659,,16
2665,2,
10661,,16
5331,1,
10663,,16
1333,3,
10665,,69
5333,1,
10667,,52
2667,2,
10669,,13
5335,1,
10671,,28
667,4,
10673,,16
5337,1,
10675,,16
2669,2,
10677,,52
5339,1,
10679,,13
1335,3,
10681,,16
5341,1,
10683,,33
2671,2,
10685,,13
5343,1,
10687,,33
167,6,
10689,,52
5345,1,
10691,,57
2673,2,
10693,,40
5347,1,
10695,,23
1337,3,
10697,,69
5349,1,
10699,,13
2675,2,
10701,,13
5351,1,
10703,,69
669,4,
10705,,13
5353,1,
10707,,13
2677,2,
10709,,23
5355,1,
10711,,33
1339,3,
10713,,6
5357,1,
10715,,69
2679,2,
10717,,6
5359,1,
10719,,69
335,5,
10721,,33
5361,1,
10723,,23
2681,2,
10725,,13
5363,1,
10727,,33
1341,3,
10729,,13
5365,1,
10731,,13
2683,2,
10733,,23
5367,1,
10735,,28
671,4,
10737,,23
5369,1,
10739,,23
2685,2,
10741,,33
5371,1,
10743,,45
1343,3,
10745,,16
5373,1,
10747,,33
2687,2,
10749,,33
5375,1,
10751,,69
21,9,
10753,,23
5377,1,
10755,,23
2689,2,
10757,,23
5379,1,
10759,,69
1345,3,
10761,,23
5381,1,
10763,,23
2691,2,
10765,,40
5383,1,
10767,,23
673,4,
10769,,40
5385,1,
10771,,52
2693,2,
10773,,21
5387,1,
10775,,52
1347,3,
10777,,52
5389,1,
10779,,52
2695,2,
10781,,6
5391,1,
10783,,52
337,5,
10785,,6
5393,1,
10787,,21
2697,2,
10789,,57
5395,1,
10791,,57
1349,3,
10793,,40
5397,1,
10795,,21
2699,2,
10797,,21
5399,1,
10799,,57
675,4,
10801,,57
5401,1,
10803,,57
2701,2,
10805,,40
5403,1,
10807,,23
1351,3,
10809,,21
5405,1,
10811,,21
2703,2,
10813,,57
5407,1,
10815,,21
169,6,
10817,,40
5409,1,
10819,,40
2705,2,
10821,,11
5411,1,
10823,,21
1353,3,
10825,,21
5413,1,
10827,,11
2707,2,
10829,,11
5415,1,
10831,,11
677,4,
10833,,21
5417,1,
10835,,21
2709,2,
10837,,16
5419,1,
10839,,11
1355,3,
10841,,45
5421,1,
10843,,57
2711,2,
10845,,40
5423,1,
10847,,21
339,5,
10849,,57
5425,1,
10851,,57
2713,2,
10853,,57
5427,1,
10855,,74
1357,3,
10857,,57
5429,1,
10859,,11
2715,2,
10861,,33
5431,1,
10863,,33
679,4,
10865,,16
5433,1,
10867,,57
2717,2,
10869,,21
5435,1,
10871,,40
1359,3,
10873,,45
5437,1,
10875,,40
2719,2,
10877,,21
5439,1,
10879,,45
85,7,
10881,,64
5441,1,
10883,,16
2721,2,
10885,,21
5443,1,
10887,,40
1361,3,
10889,,57
5445,1,
10891,,21
2723,2,
10893,,16
5447,1,
10895,,33
681,4,
10897,,57
5449,1,
10899,,57
2725,2,
10901,,21
5451,1,
10903,,16
1363,3,
10905,,21
5453,1,
10907,,57
2727,2,
10909,,45
5455,1,
10911,,69
341,5,
10913,,45
5457,1,
10915,,21
2729,2,
10917,,57
5459,1,
10919,,62
1365,3,
10921,,57
5461,1,
10923,,16
2731,2,
10925,,40
5463,1,
10927,,16
683,4,
10929,,57
5465,1,
10931,,57
2733,2,
10933,,11
5467,1,
10935,,40
1367,3,
10937,,57
5469,1,
10939,,33
2735,2,
10941,,57
5471,1,
10943,,28
171,6,
10945,,11
5473,1,
10947,,57
2737,2,
10949,,11
5475,1,
10951,,57
1369,3,
10953,,11
5477,1,
10955,,57
2739,2,
10957,,11
5479,1,
10959,,69
685,4,
10961,,11
5481,1,
10963,,11
2741,2,
10965,,45
5483,1,
10967,,40
1371,3,
10969,,11
5485,1,
10971,,98
2743,2,
10973,,40
5487,1,
10975,,16
343,5,
10977,,52
5489,1,
10979,,45
2745,2,
10981,,11
5491,1,
10983,,33
1373,3,
10985,,57
5493,1,
10987,,33
2747,2,
10989,,21
5495,1,
10991,,33
687,4,
10993,,45
5497,1,
10995,,33
2749,2,
10997,,11
5499,1,
10999,,21
1375,3,
11001,,21
5501,1,
11003,,23
2751,2,
11005,,62
5503,1,
11007,,23
43,8,
11009,,69
5505,1,
11011,,69
2753,2,
11013,,45
5507,1,
11015,,21
1377,3,
11017,,57
5509,1,
11019,,50
2755,2,
11021,,57
5511,1,
11023,,45
689,4,
11025,,57
5513,1,
11027,,33
2757,2,
11029,,45
5515,1,
11031,,57
1379,3,
11033,,33
5517,1,
11035,,33
2759,2,
11037,,57
5519,1,
11039,,50
345,5,
11041,,57
5521,1,
11043,,45
2761,2,
11045,,45
5523,1,
11047,,21
1381,3,
11049,,21
5525,1,
11051,,40
2763,2,
11053,,11
5527,1,
11055,,33
691,4,
11057,,11
5529,1,
11059,,11
2765,2,
11061,,45
5531,1,
11063,,11
1383,3,
11065,,57
5533,1,
11067,,11
2767,2,
11069,,33
5535,1,
11071,,45
173,6,
11073,,45
5537,1,
11075,,21
2769,2,
11077,,21
5539,1,
11079,,11
1385,3,
11081,,21
5541,1,
11083,,21
2771,2,
11085,,21
5543,1,
11087,,74
693,4,
11089,,16
5545,1,
11091,,16
2773,2,
11093,,9
5547,1,
11095,,16
1387,3,
11097,,21
5549,1,
11099,,30
2775,2,
11101,,21
5551,1,
11103,,21
347,5,
11105,,69
5553,1,
11107,,45
2777,2,
11109,,45
5555,1,
11111,,16
1389,3,
11113,,40
5557,1,
11115,,57
2779,2,
11117,,57
5559,1,
11119,,57
695,4,
11121,,45
5561,1,
11123,,45
2781,2,
11125,,45
5563,1,
11127,,40
1391,3,
11129,,21
5565,1,
11131,,23
2783,2,
11133,,40
5567,1,
11135,,86
87,7,
11137,,30
5569,1,
11139,,45
2785,2,
11141,,21
5571,1,
11143,,45
1393,3,
11145,,50
5573,1,
11147,,21
2787,2,
11149,,9
5575,1,
11151,,21
697,4,
11153,,11
5577,1,
11155,,11
2789,2,
11157,,45
5579,1,
11159,,11
1395,3,
11161,,11
5581,1,
11163,,38
2791,2,
11165,,21
5583,1,
11167,,21
349,5,
11169,,57
5585,1,
11171,,45
2793,2,
11173,,38
5587,1,
11175,,40
1397,3,
11177,,57
5589,1,
11179,,11
2795,2,
11181,,21
5591,1,
11183,,21
699,4,
11185,,21
5593,1,
11187,,21
2797,2,
11189,,21
5595,1,
11191,,45
1399,3,
11193,,21
5597,1,
11195,,21
2799,2,
11197,,21
5599,1,
11199,,23
175,6,
11201,,21
5601,1,
11203,,21
2801,2,
11205,,9
5603,1,
11207,,21
1401,3,
11209,,21
5605,1,
11211,,21
2803,2,
11213,,33
5607,1,
11215,,21
701,4,
11217,,33
5609,1,
11219,,38
2805,2,
11221,,28
5611,1,
11223,,57
1403,3,
11225,,9
5613,1,
11227,,21
2807,2,
11229,,45
5615,1,
11231,,21
351,5,
11233,,74
5617,1,
11235,,28
2809,2,
11237,,57
5619,1,
11239,,18
1405,3,
11241,,33
5621,1,
11243,,21
2811,2,
11245,,18
5623,1,
11247,,18
703,4,
11249,,28
5625,1,
11251,,57
2813,2,
11253,,62
5627,1,
11255,,18
1407,3,
11257,,38
5629,1,
11259,,18
2815,2,
11261,,57
5631,1,
11263,,74
11,10,
11265,,18
5633,1,
11267,,18
2817,2,
11269,,28
5635,1,
11271,,18
1409,3,
11273,,74
5637,1,
11275,,28
2819,2,
11277,,28
5639,1,
11279,,28
705,4,
11281,,28
5641,1,
11283,,11
2821,2,
11285,,9
5643,1,
11287,,28
1411,3,
11289,,74
5645,1,
11291,,52
2823,2,
11293,,18
5647,1,
11295,,18
353,5,
11297,,18
5649,1,
11299,,9
2825,2,
11301,,28
5651,1,
11303,,28
1413,3,
11305,,28
5653,1,
11307,,38
2827,2,
11309,,38
5655,1,
11311,,28
707,4,
11313,,38
5657,1,
11315,,38
2829,2,
11317,,45
5659,1,
11319,,21
1415,3,
11321,,38
5661,1,
11323,,38
2831,2,
11325,,9
5663,1,
11327,,28
177,6,
11329,,45
5665,1,
11331,,45
2833,2,
11333,,45
5667,1,
11335,,28
1417,3,
11337,,28
5669,1,
11339,,45
2835,2,
11341,,26
5671,1,
11343,,26
709,4,
11345,,26
5673,1,
11347,,74
2837,2,
11349,,9
5675,1,
11351,,45
1419,3,
11353,,11
5677,1,
11355,,57
2839,2,
11357,,45
5679,1,
11359,,57
355,5,
11361,,26
5681,1,
11363,,26
2841,2,
11365,,26
5683,1,
11367,,50
1421,3,
11369,,45
5685,1,
11371,,26
2843,2,
11373,,62
5687,1,
11375,,26
711,4,
11377,,9
5689,1,
11379,,45
2845,2,
11381,,21
5691,1,
11383,,62
1423,3,
11385,,45
5693,1,
11387,,62
2847,2,
11389,,62
5695,1,
11391,,74
89,7,
11393,,45
5697,1,
11395,,21
2849,2,
11397,,21
5699,1,
11399,,16
1425,3,
11401,,26
5701,1,
11403,,16
2851,2,
11405,,6
5703,1,
11407,,16
713,4,
11409,,26
5705,1,
11411,,26
2853,2,
11413,,6
5707,1,
11415,,6
1427,3,
11417,,45
5709,1,
11419,,26
2855,2,
11421,,45
5711,1,
11423,,16
357,5,
11425,,26
5713,1,
11427,,62
2857,2,
11429,,62
5715,1,
11431,,62
1429,3,
11433,,45
5717,1,
11435,,21
2859,2,
11437,,26
5719,1,
11439,,16
715,4,
11441,,26
5721,1,
11443,,26
2861,2,
11445,,6
5723,1,
11447,,62
1431,3,
11449,,45
5725,1,
11451,,45
2863,2,
11453,,26
5727,1,
11455,,50
179,6,
11457,,6
5729,1,
11459,,6
2865,2,
11461,,6
5731,1,
11463,,21
1433,3,
11465,,21
5733,1,
11467,,21
2867,2,
11469,,6
5735,1,
11471,,62
717,4,
11473,,38
5737,1,
11475,,38
2869,2,
11477,,9
5739,1,
11479,,62
1435,3,
11481,,26
5741,1,
11483,,26
2871,2,
11485,,26
5743,1,
11487,,26
359,5,
11489,,62
5745,1,
11491,,9
2873,2,
11493,,62
5747,1,
11495,,28
1437,3,
11497,,26
5749,1,
11499,,50
2875,2,
11501,,16
5751,1,
11503,,86
719,4,
11505,,16
5753,1,
11507,,45
2877,2,
11509,,16
5755,1,
11511,,16
1439,3,
11513,,62
5757,1,
11515,,38
2879,2,
11517,,45
5759,1,
11519,,38
45,8,
11521,,62
5761,1,
11523,,62
2881,2,
11525,,9
5763,1,
11527,,33
1441,3,
11529,,16
5765,1,
11531,,16
2883,2,
11533,,50
5767,1,
11535,,16
721,4,
11537,,50
5769,1,
11539,,62
2885,2,
11541,,14
5771,1,
11543,,50
1443,3,
11545,,16
5773,1,
11547,,62
2887,2,
11549,,45
5775,1,
11551,,50
361,5,
11553,,50
5777,1,
11555,,50
2889,2,
11557,,50
5779,1,
11559,,45
1445,3,
11561,,21
5781,1,
11563,,50
2891,2,
11565,,14
5783,1,
11567,,45
723,4,
11569,,26
5785,1,
11571,,26
2893,2,
11573,,14
5787,1,
11575,,26
1447,3,
11577,,38
5789,1,
11579,,14
2895,2,
11581,,16
5791,1,
11583,,38
181,6,
11585,,14
5793,1,
11587,,16
2897,2,
11589,,50
5795,1,
11591,,28
1449,3,
11593,,67
5797,1,
11595,,50
2899,2,
11597,,50
5799,1,
11599,,74
725,4,
11601,,26
5801,1,
11603,,26
2901,2,
11605,,4
5803,1,
11607,,62
1451,3,
11609,,50
5805,1,
11611,,50
2903,2,
11613,,50
5807,1,
11615,,38
363,5,
11617,,50
5809,1,
11619,,14
2905,2,
11621,,14
5811,1,
11623,,57
1453,3,
11625,,62
5813,1,
11627,,62
2907,2,
11629,,50
5815,1,
11631,,62
727,4,
11633,,14
5817,1,
11635,,50
2909,2,
11637,,14
5819,1,
11639,,50
1455,3,
11641,,45
5821,1,
11643,,16
2911,2,
11645,,50
5823,1,
11647,,50
91,7,
11649,,50
5825,1,
11651,,14
2913,2,
11653,,38
5827,1,
11655,,14
1457,3,
11657,,38
5829,1,
11659,,38
2915,2,
11661,,9
5831,1,
11663,,14
729,4,
11665,,26
5833,1,
11667,,26
2917,2,
11669,,9
5835,1,
11671,,26
1459,3,
11673,,26
5837,1,
11675,,26
2919,2,
11677,,79
5839,1,
11679,,26
365,5,
11681,,21
5841,1,
11683,,26
2921,2,
11685,,26
5843,1,
11687,,21
1461,3,
11689,,26
5845,1,
11691,,35
2923,2,
11693,,50
5847,1,
11695,,26
731,4,
11697,,50
5849,1,
11699,,50
2925,2,
11701,,50
5851,1,
11703,,50
1463,3,
11705,,50
5853,1,
11707,,50
2927,2,
11709,,62
5855,1,
11711,,26
183,6,
11713,,50
5857,1,
11715,,50
2929,2,
11717,,33
5859,1,
11719,,50
1465,3,
11721,,45
5861,1,
11723,,45
2931,2,
11725,,9
5863,1,
11727,,45
733,4,
11729,,9
5865,1,
11731,,35
2933,2,
11733,,33
5867,1,
11735,,26
1467,3,
11737,,50
5869,1,
11739,,14
2935,2,
11741,,50
5871,1,
11743,,26
367,5,
11745,,26
5873,1,
11747,,33
2937,2,
11749,,16
5875,1,
11751,,16
1469,3,
11753,,16
5877,1,
11755,,55
2939,2,
11757,,26
5879,1,
11759,,26
735,4,
11761,,14
5881,1,
11763,,14
2941,2,
11765,,14
5883,1,
11767,,50
1471,3,
11769,,43
5885,1,
11771,,43
2943,2,
11773,,62
5887,1,
11775,,43
23,9,
11777,,26
5889,1,
11779,,33
2945,2,
11781,,26
5891,1,
11783,,26
1473,3,
11785,,26
5893,1,
11787,,26
2947,2,
11789,,33
5895,1,
11791,,26
737,4,
11793,,33
5897,1,
11795,,26
2949,2,
11797,,50
5899,1,
11799,,14
1475,3,
11801,,14
5901,1,
11803,,26
2951,2,
11805,,33
5903,1,
11807,,26
369,5,
11809,,38
5905,1,
11811,,50
2953,2,
11813,,43
5907,1,
11815,,33
1477,3,
11817,,26
5909,1,
11819,,50
2955,2,
11821,,50
5911,1,
11823,,38
739,4,
11825,,26
5913,1,
11827,,26
2957,2,
11829,,4
5915,1,
11831,,62
1479,3,
11833,,33
5917,1,
11835,,62
2959,2,
11837,,33
5919,1,
11839,,62
185,6,
11841,,67
5921,1,
11843,,67
2961,2,
11845,,9
5923,1,
11847,,23
1481,3,
11849,,33
5925,1,
11851,,9
2963,2,
11853,,9
5927,1,
11855,,23
741,4,
11857,,67
5929,1,
11859,,67
2965,2,
11861,,14
5931,1,
11863,,9
1483,3,
11865,,23
5933,1,
11867,,23
2967,2,
11869,,50
5935,1,
11871,,33
371,5,
11873,,33
5937,1,
11875,,50
2969,2,
11877,,50
5939,1,
11879,,23
1485,3,
11881,,33
5941,1,
11883,,33
2971,2,
11885,,14
5943,1,
11887,,16
743,4,
11889,,14
5945,1,
11891,,14
2973,2,
11893,,33
5947,1,
11895,,50
1487,3,
11897,,23
5949,1,
11899,,50
2975,2,
11901,,14
5951,1,
11903,,43
93,7,
11905,,33
5953,1,
11907,,14
2977,2,
11909,,50
5955,1,
11911,,43
1489,3,
11913,,38
5957,1,
11915,,50
2979,2,
11917,,14
5959,1,
11919,,43
745,4,
11921,,14
5961,1,
11923,,14
2981,2,
11925,,31
5963,1,
11927,,14
1491,3,
11929,,33
5965,1,
11931,,79
2983,2,
11933,,50
5967,1,
11935,,33
373,5,
11937,,50
5969,1,
11939,,31
2985,2,
11941,,50
5971,1,
11943,,33
1493,3,
11945,,91
5973,1,
11947,,31
2987,2,
11949,,14
5975,1,
11951,,31
747,4,
11953,,14
5977,1,
11955,,14
2989,2,
11957,,14
5979,1,
11959,,16
1495,3,
11961,,50
5981,1,
11963,,50
2991,2,
11965,,14
5983,1,
11967,,50
187,6,
11969,,14
5985,1,
11971,,31
2993,2,
11973,,14
5987,1,
11975,,14
1497,3,
11977,,67
5989,1,
11979,,67
2995,2,
11981,,14
5991,1,
11983,,31
749,4,
11985,,26
5993,1,
11987,,26
2997,2,
11989,,14
5995,1,
11991,,26
1499,3,
