# Bare odd core stopping times

This is a focused 2-adic view of the first 20000 integers in consecutive order, without residues. Use this to confirm patterns seen in smaller numbers and also to search for extended structure.

For every integer n:
- oc is the 2-adic "odd core" of the number, after removing all factors of 2. For odd numbers, oc is the number itself.
15341,,46
7671,1,46
15343,,22
959,4,46
15345,,17
7673,1,17
15347,,17
3837,2,46
15349,,46
7675,1,63
15351,,63
1919,3,46
15353,,39
7677,1,46
15355,,46
3839,2,39
15357,,39
7679,1,39
15359,,87
15,10,5
15361,,63
7681,1,63
15363,,63
3841,2,10
15365,,10
7683,1,10
15367,,63
1921,3,51
15369,,34
7685,1,51
15371,,10
3843,2,51
15373,,51
7687,1,17
15375,,17
961,4,15
15377,,51
7689,1,17
15379,,17
3845,2,15
15381,,15
7691,1,51
15383,,51
1923,3,15
15385,,63
7693,1,15
15387,,39
3847,2,51
15389,,51
7695,1,51
15391,,63
481,5,15
15393,,17
7697,1,15
15395,,15
3849,2,46
15397,,46
7699,1,46
15399,,51
1925,3,15
15401,,51
7701,1,15
15403,,51
3851,2,51
15405,,51
7703,1,51
15407,,17
963,4,15
15409,,51
7705,1,51
15411,,51
3853,2,15
15413,,15
7707,1,22
15415,,22
1927,3,15
15417,,51
7709,1,15
15419,,51
3855,2,15
15421,,15
7711,1,46
15423,,46
241,6,5
15425,,27
7713,1,27
15427,,27
3857,2,15
15429,,15
7715,1,15
15431,,51
1929,3,17
15433,,27
7717,1,17
15435,,15
3859,2,17
15437,,17
7719,1,15
15439,,15
965,4,5
15441,,17
7721,1,39
15443,,39
3861,2,5
15445,,5
7723,1,15
15447,,15
1931,3,51
15449,,17
7725,1,51
15451,,17
3863,2,51
15453,,51
7727,1,29
15455,,29
483,5,5
15457,,68
7729,1,51
15459,,51
3865,2,51
15461,,51
7731,1,51
15463,,46
1933,3,5
15465,,75
7733,1,5
15467,,27
3867,2,27
15469,,27
7735,1,27
15471,,29
967,4,51
15473,,5
7737,1,63
15475,,63
3869,2,51
15477,,51
7739,1,51
15479,,51
1935,3,51
15481,,51
7741,1,51
15483,,51
3871,2,39
15485,,39
7743,1,39
15487,,17
121,7,34
15489,,51
7745,1,15
15491,,15
3873,2,15
15493,,15
7747,1,15
15495,,39
1937,3,15
15497,,58
7749,1,15
15499,,63
3875,2,15
15501,,15
7751,1,63
15503,,63
969,4,15
15505,,51
7753,1,51
15507,,51
3877,2,15
15509,,15
7755,1,15
15511,,15
1939,3,15
15513,,51
7757,1,15
15515,,27
3879,2,51
15517,,51
7759,1,51
15519,,41
485,5,34
15521,,46
7761,1,51
15523,,51
3881,2,51
15525,,51
7763,1,51
15527,,39
1941,3,34
15529,,51
7765,1,34
15531,,51
3883,2,15
15533,,15
7767,1,15
15535,,39
971,4,10
15537,,39
7769,1,39
15539,,39
3885,2,10
15541,,10
7771,1,39
15543,,39
1943,3,10
15545,,39
7773,1,10
15547,,17
3887,2,15
15549,,15
7775,1,15
15551,,51
243,6,34
15553,,27
7777,1,27
15555,,27
3889,2,10
15557,,10
7779,1,10
15559,,27
1945,3,10
15561,,27
7781,1,10
15563,,27
3891,2,10
15565,,10
7783,1,27
15567,,27
973,4,34
15569,,80
7785,1,80
15571,,80
3893,2,34
15573,,34
7787,1,22
15575,,22
1947,3,27
15577,,27
7789,1,27
15579,,15
3895,2,27
15581,,27
7791,1,22
15583,,22
487,5,51
15585,,27
7793,1,34
15587,,34
3897,2,51
15589,,51
7795,1,51
15591,,27
1949,3,51
15593,,27
7797,1,51
15595,,80
3899,2,51
15597,,51
7799,1,51
15599,,27
975,4,51
15601,,51
7801,1,51
15603,,51
3901,2,51
15605,,51
7803,1,51
15607,,51
1951,3,63
15609,,51
7805,1,63
15611,,36
3903,2,63
15613,,63
7807,1,27
15615,,27
61,8,5
15617,,51
7809,1,51
15619,,51
3905,2,34
15621,,34
7811,1,34
15623,,92
1953,3,10
15625,,51
7813,1,10
15627,,46
3907,2,10
15629,,10
7815,1,46
15631,,46
977,4,34
15633,,10
7817,1,46
15635,,46
3909,2,34
15637,,34
7819,1,10
15639,,10
1955,3,34
15641,,36
7821,1,34
15643,,51
3911,2,27
15645,,27
7823,1,27
15647,,27
489,5,15
15649,,51
7825,1,51
15651,,51
3913,2,51
15653,,51
7827,1,51
15655,,15
1957,3,15
15657,,27
7829,1,15
15659,,27
3915,2,34
15661,,34
7831,1,34
15663,,63
979,4,15
15665,,17
7833,1,17
15667,,17
3917,2,15
15669,,15
7835,1,17
15671,,17
1959,3,27
15673,,56
7837,1,27
15675,,34
3919,2,27
15677,,27
7839,1,27
15679,,27
245,6,5
15681,,15
7841,1,15
15683,,15
3921,2,15
15685,,15
7843,1,15
15687,,51
1961,3,63
15689,,51
7845,1,63
15691,,15
3923,2,63
15693,,63
7847,1,44
15695,,44
981,4,5
15697,,63
7849,1,44
15699,,44
3925,2,5
15701,,5
7851,1,27
15703,,27
1963,3,27
15705,,34
7853,1,27
15707,,27
3927,2,27
15709,,27
7855,1,27
15711,,27
491,5,51
15713,,27
7857,1,34
15715,,34
3929,2,34
15717,,34
7859,1,34
15719,,44
1965,3,51
15721,,27
7861,1,51
15723,,27
3931,2,27
15725,,27
7863,1,27
15727,,27
983,4,51
15729,,51
7865,1,15
15731,,15
3933,2,51
15733,,51
7867,1,15
15735,,15
1967,3,34
15737,,27
7869,1,34
15739,,15
3935,2,34
15741,,34
7871,1,27
15743,,27
123,7,15
15745,,39
7873,1,51
15747,,51
3937,2,44
15749,,44
7875,1,44
15751,,51
1969,3,5
15753,,34
7877,1,5
15755,,44
3939,2,5
15757,,5
7879,1,51
15759,,51
985,4,5
15761,,51
7881,1,51
15763,,51
3941,2,5
15765,,5
7883,1,27
15767,,27
1971,3,5
15769,,27
7885,1,5
15771,,27
3943,2,63
15773,,63
7887,1,63
15775,,27
493,5,15
15777,,34
7889,1,34
15779,,34
3945,2,34
15781,,34
7891,1,34
15783,,63
1973,3,15
15785,,63
7893,1,15
15787,,63
3947,2,68
15789,,68
7895,1,68
15791,,27
987,4,10
15793,,10
7897,1,10
15795,,10
3949,2,10
15797,,10
7899,1,34
15799,,34
1975,3,10
15801,,10
7901,1,10
15803,,68
3951,2,24
15805,,24
7903,1,24
15807,,63
247,6,15
15809,,68
7905,1,68
15811,,68
3953,2,15
15813,,15
7907,1,15
15815,,63
1977,3,51
15817,,10
7909,1,51
15819,,24
3955,2,51
15821,,51
7911,1,24
15823,,24
989,4,15
15825,,51
7913,1,34
15827,,34
3957,2,15
15829,,15
7915,1,34
15831,,34
1979,3,51
15833,,51
7917,1,51
15835,,34
3959,2,51
15837,,51
7919,1,24
15839,,24
495,5,34
15841,,34
7921,1,15
15843,,15
3961,2,15
15845,,15
7923,1,15
15847,,17
1981,3,34
15849,,17
7925,1,34
15851,,17
3963,2,15
15853,,15
7927,1,15
15855,,80
991,4,34
15857,,34
7929,1,51
15859,,51
3965,2,34
15861,,34
7931,1,24
15863,,24
1983,3,15
15865,,51
7933,1,15
15867,,24
3967,2,15
15869,,15
7935,1,44
15871,,44
31,9,39
15873,,34
7937,1,15
15875,,15
3969,2,51
15877,,51
7939,1,51
15879,,51
1985,3,15
15881,,44
7941,1,15
15883,,51
3971,2,15
15885,,15
7943,1,51
15887,,51
993,4,32
15889,,15
7945,1,44
15891,,44
3973,2,32
15893,,32
7947,1,15
15895,,15
1987,3,32
15897,,15
7949,1,32
15899,,56
3975,2,15
15901,,15
7951,1,15
15903,,44
497,5,5
15905,,34
7953,1,32
15907,,32
3977,2,51
15909,,51
7955,1,51
15911,,15
1989,3,5
15913,,34
7957,1,5
15915,,32
3979,2,32
15917,,32
7959,1,32
15919,,80
995,4,5
15921,,51
7961,1,51
15923,,51
3981,2,5
15925,,5
7963,1,92
15927,,92
1991,3,15
15929,,32
7965,1,15
15931,,15
3983,2,15
15933,,15
7967,1,32
15935,,32
249,6,15
15937,,15
7969,1,15
15939,,15
3985,2,15
15941,,15
7971,1,15
15943,,51
1993,3,15
15945,,17
7973,1,15
15947,,15
3987,2,15
15949,,15
7975,1,51
15951,,51
997,4,15
15953,,15
7977,1,15
15955,,15
3989,2,15
15957,,15
7979,1,15
15959,,15
1995,3,15
15961,,32
7981,1,15
15963,,32
3991,2,15
15965,,15
7983,1,15
15967,,15
499,5,15
15969,,68
7985,1,15
15971,,15
3993,2,15
15973,,15
7987,1,15
15975,,32
1997,3,15
15977,,32
7989,1,15
15979,,15
3995,2,27
15981,,27
7991,1,27
15983,,51
999,4,15
15985,,15
7993,1,27
15987,,27
3997,2,15
15989,,15
7995,1,15
15991,,15
1999,3,15
15993,,68
7997,1,15
15995,,15
3999,2,68
15997,,68
7999,1,68
15999,,32
125,7,39
16001,,51
8001,1,15
16003,,15
4001,2,12
16005,,12
8003,1,12
16007,,27
2001,3,15
16009,,22
8005,1,15
16011,,12
4003,2,15
16013,,15
8007,1,12
16015,,12
1001,4,51
16017,,12
8009,1,12
16019,,12
4005,2,51
16021,,51
8011,1,15
16023,,15
2003,3,51
16025,,32
8013,1,51
16027,,32
4007,2,12
16029,,12
8015,1,12
16031,,32
501,5,39
16033,,12
8017,1,51
16035,,51
4009,2,56
16037,,56
8019,1,56
16039,,32
2005,3,39
16041,,34
8021,1,39
16043,,22
4011,2,68
16045,,68
8023,1,68
16047,,32
1003,4,12
16049,,12
8025,1,12
16051,,12
4013,2,12
16053,,12
8027,1,68
16055,,68
2007,3,12
16057,,15
8029,1,12
16059,,15
4015,2,12
16061,,12
8031,1,12
16063,,85
251,6,22
16065,,12
8033,1,32
16067,,32
4017,2,5
16069,,5
8035,1,5
16071,,12
2009,3,5
16073,,68
8037,1,5
16075,,68
4019,2,5
16077,,5
8039,1,68
16079,,68
1005,4,22
16081,,32
8041,1,32
16083,,32
4021,2,22
16085,,22
8043,1,15
16087,,15
2011,3,12
16089,,12
8045,1,12
16091,,32
4023,2,12
16093,,12
8047,1,12
16095,,12
503,5,22
16097,,12
8049,1,22
16099,,22
4025,2,22
16101,,22
8051,1,22
16103,,27
2013,3,22
16105,,12
8053,1,22
16107,,12
4027,2,22
16109,,22
8055,1,22
16111,,51
1007,4,32
16113,,22
8057,1,44
16115,,44
4029,2,32
16117,,32
8059,1,15
16119,,15
2015,3,32
16121,,32
8061,1,32
16123,,68
4031,2,32
16125,,32
8063,1,32
16127,,68
63,8,39
16129,,22
8065,1,22
16131,,22
4033,2,22
16133,,22
8067,1,22
16135,,22
2017,3,22
16137,,68
8069,1,22
16139,,68
4035,2,22
16141,,22
8071,1,22
16143,,22
1009,4,39
16145,,22
8073,1,32
16147,,32
4037,2,39
16149,,39
8075,1,22
16151,,22
2019,3,39
16153,,68
8077,1,39
16155,,34
4039,2,51
16157,,51
8079,1,51
16159,,68
505,5,20
16161,,51
8081,1,51
16163,,51
4041,2,51
16165,,51
8083,1,51
16167,,22
2021,3,20
16169,,51
8085,1,20
16171,,51
4043,2,5
16173,,5
8087,1,5
16175,,51
1011,4,20
16177,,5
8089,1,5
16179,,5
4045,2,20
16181,,20
8091,1,68
16183,,68
2023,3,56
16185,,15
8093,1,56
16187,,56
4047,2,56
16189,,56
8095,1,39
16191,,39
253,6,39
16193,,20
8097,1,20
16195,,20
4049,2,20
16197,,20
8099,1,20
16199,,56
2025,3,56
16201,,20
8101,1,56
16203,,20
4051,2,56
16205,,56
8103,1,68
16207,,68
1013,4,39
16209,,56
8105,1,22
16211,,22
4053,2,39
16213,,39
8107,1,20
16215,,20
2027,3,56
16217,,20
8109,1,56
16219,,68
4055,2,56
16221,,56
8111,1,20
16223,,20
507,5,10
16225,,56
8113,1,39
16227,,39
4057,2,39
16229,,39
8115,1,39
16231,,68
2029,3,10
16233,,56
8117,1,10
16235,,20
4059,2,20
16237,,20
8119,1,20
16239,,27
1015,4,10
16241,,10
8121,1,10
16243,,10
4061,2,10
16245,,10
8123,1,10
16247,,10
2031,3,20
16249,,32
8125,1,20
16251,,32
4063,2,20
16253,,20
8127,1,68
16255,,68
127,7,15
16257,,22
8129,1,10
16259,,10
4065,2,44
16261,,44
8131,1,44
16263,,10
2033,3,39
16265,,56
8133,1,39
16267,,44
4067,2,39
16269,,39
8135,1,20
16271,,20
1017,4,56
16273,,56
8137,1,56
16275,,56
4069,2,56
16277,,56
8139,1,39
16279,,39
2035,3,56
16281,,39
8141,1,56
16283,,73
4071,2,56
16285,,56
8143,1,56
16287,,56
509,5,15
16289,,10
8145,1,56
16291,,56
4073,2,32
16293,,32
8147,1,32
16295,,32
2037,3,15
16297,,32
8149,1,15
16299,,10
4075,2,56
16301,,56
8151,1,56
16303,,56
1019,4,20
16305,,39
8153,1,39
16307,,39
4077,2,20
16309,,20
8155,1,44
16311,,44
2039,3,20
16313,,39
8157,1,20
16315,,39
4079,2,20
16317,,20
8159,1,20
16319,,44
255,6,15
16321,,20
8161,1,63
16323,,63
4081,2,15
16325,,15
8163,1,15
16327,,68
2041,3,20
16329,,68
8165,1,20
16331,,39
4083,2,20
16333,,20
8167,1,56
16335,,56
1021,4,15
16337,,20
8169,1,20
16339,,20
4085,2,15
16341,,15
8171,1,32
16343,,32
2043,3,56
16345,,15
8173,1,56
16347,,56
4087,2,56
16349,,56
8175,1,51
16351,,51
511,5,20
16353,,22
8177,1,15
16355,,15
4089,2,20
16357,,20
8179,1,20
16359,,56
2045,3,20
16361,,56
8181,1,20
16363,,22
4091,2,44
16365,,44
8183,1,44
16367,,68
1023,4,20
16369,,20
8185,1,44
16371,,44
4093,2,20
16373,,20
8187,1,44
16375,,44
2047,3,56
16377,,22
8189,1,56
16379,,61
4095,2,56
16381,,56
8191,1,56
16383,,56
1,14,0
16385,,15
8193,1,15
16387,,15
4097,2,39
16389,,39
8195,1,39
16391,,15
2049,3,56
16393,,15
8197,1,56
16395,,39
4099,2,56
16397,,56
8199,1,39
16399,,39
1025,4,10
16401,,56
8201,1,39
16403,,39
4101,2,10
16405,,10
8203,1,56
16407,,56
2051,3,10
16409,,32
8205,1,10
16411,,20
4103,2,56
16413,,56
8207,1,56
16415,,27
513,5,10
16417,,39
8209,1,10
16419,,10
4105,2,56
16421,,56
8211,1,56
16423,,56
2053,3,10
16425,,32
8213,1,10
16427,,56
4107,2,10
16429,,10
8215,1,10
16431,,80
1027,4,10
16433,,56
8217,1,56
16435,,56
4109,2,10
16437,,10
8219,1,68
16439,,68
2055,3,10
16441,,68
8221,1,10
16443,,68
4111,2,10
16445,,10
8223,1,68
16447,,68
257,6,44
16449,,39
8225,1,39
16451,,39
4113,2,10
16453,,10
8227,1,10
16455,,56
2057,3,39
16457,,97
8229,1,39
16459,,10
4115,2,39
16461,,39
8231,1,15
16463,,15
1029,4,44
16465,,39
8233,1,51
16467,,51
4117,2,44
16469,,44
8235,1,39
16471,,39
2059,3,10
16473,,39
8237,1,10
16475,,32
4119,2,10
16477,,10
8239,1,56
16479,,56
515,5,44
16481,,32
8241,1,20
16483,,20
4121,2,20
16485,,20
8243,1,20
16487,,32
2061,3,44
16489,,56
8245,1,44
16491,,20
4123,2,32
16493,,32
8247,1,32
16495,,51
1031,4,10
16497,,44
8249,1,20
16499,,20
4125,2,10
16501,,10
8251,1,20
16503,,20
2063,3,10
16505,,22
8253,1,10
16507,,22
4127,2,61
16509,,61
8255,1,61
16511,,22
129,7,44
16513,,32
8257,1,68
16515,,68
4129,2,68
16517,,68
8259,1,68
16519,,20
2065,3,44
16521,,20
8261,1,44
16523,,20
4131,2,44
16525,,44
8263,1,56
16527,,56
1033,4,56
16529,,49
8265,1,49
16531,,49
4133,2,56
16533,,56
8267,1,44
16535,,44
2067,3,56
16537,,10
8269,1,56
16539,,49
4135,2,32
16541,,32
8271,1,32
16543,,32
517,5,44
16545,,32
8273,1,56
16547,,56
4137,2,32
16549,,32
8275,1,32
16551,,41
2069,3,44
16553,,32
8277,1,44
16555,,39
4139,2,56
16557,,56
8279,1,56
16559,,49
1035,4,44
16561,,56
8281,1,56
16563,,56
4141,2,44
16565,,44
8283,1,32
16567,,32
2071,3,44
16569,,20
8285,1,44
16571,,20
4143,2,20
16573,,20
8287,1,20
16575,,20
259,6,44
16577,,39
8289,1,39
16579,,39
4145,2,10
16581,,10
8291,1,10
16583,,32
2073,3,10
16585,,44
8293,1,10
16587,,49
4147,2,10
16589,,10
8295,1,32
16591,,32
1037,4,44
16593,,10
8297,1,10
16595,,10
4149,2,44
16597,,44
8299,1,56
16599,,56
2075,3,32
16601,,10
8301,1,32
16603,,56
4151,2,32
16605,,32
8303,1,44
16607,,44
519,5,20
16609,,20
8305,1,44
16611,,44
4153,2,20
16613,,20
8307,1,20
16615,,10
2077,3,20
16617,,68
8309,1,20
16619,,10
4155,2,20
16621,,20
8311,1,20
16623,,85
1039,4,20
16625,,20
8313,1,68
16627,,68
4157,2,20
16629,,20
8315,1,73
16631,,73
2079,3,15
16633,,73
8317,1,15
16635,,32
4159,2,15
16637,,15
8319,1,29
16639,,29
65,8,8
16641,,15
8321,1,15
16643,,15
4161,2,20
16645,,20
8323,1,20
16647,,73
2081,3,20
16649,,29
8325,1,20
16651,,20
4163,2,20
16653,,20
8327,1,20
16655,,20
1041,4,44
16657,,20
8329,1,68
16659,,68
4165,2,44
16661,,44
8331,1,56
16663,,56
2083,3,44
16665,,56
8333,1,44
16667,,15
4167,2,39
16669,,39
8335,1,39
16671,,56
521,5,44
16673,,56
8337,1,56
16675,,56
4169,2,56
16677,,56
8339,1,56
16679,,56
2085,3,44
16681,,39
8341,1,44
16683,,29
4171,2,44
16685,,44
8343,1,44
16687,,39
1043,4,44
16689,,39
8345,1,39
16691,,39
4173,2,44
16693,,44
8347,1,20
16695,,20
2087,3,39
16697,,22
8349,1,39
16699,,39
4175,2,39
16701,,39
8351,1,85
16703,,85
261,6,8
16705,,44
8353,1,29
16707,,29
4177,2,44
16709,,44
8355,1,44
16711,,49
2089,3,20
16713,,20
8357,1,20
16715,,44
4179,2,20
16717,,20
8359,1,49
16719,,49
1045,4,8
16721,,20
8361,1,39
16723,,39
4181,2,8
16725,,8
8363,1,20
16727,,20
2091,3,10
16729,,20
8365,1,10
16731,,20
4183,2,10
16733,,10
8367,1,56
16735,,56
523,5,44
16737,,20
8369,1,10
16739,,10
4185,2,10
16741,,10
8371,1,10
16743,,20
2093,3,44
16745,,37
8373,1,44
16747,,37
4187,2,20
16749,,20
8375,1,20
16751,,20
1047,4,44
16753,,44
8377,1,56
16755,,56
4189,2,44
16757,,44
8379,1,56
16759,,56
2095,3,37
16761,,20
8381,1,37
16763,,39
4191,2,37
16765,,37
8383,1,56
16767,,56
131,7,8
16769,,10
8385,1,20
16771,,20
4193,2,20
16773,,20
8387,1,20
16775,,20
2097,3,20
16777,,97
8389,1,20
16779,,37
4195,2,20
16781,,20
8391,1,20
16783,,20
1049,4,20
16785,,44
8393,1,44
16787,,44
4197,2,20
16789,,20
8395,1,20
16791,,20
2099,3,20
16793,,20
8397,1,20
16795,,56
4199,2,20
16797,,20
8399,1,20
16799,,22
525,5,8
16801,,56
8401,1,20
16803,,20
4201,2,20
16805,,20
8403,1,20
16807,,20
2101,3,8
16809,,56
8405,1,8
16811,,20
4203,2,20
16813,,20
8407,1,20
16815,,20
1051,4,32
16817,,20
8409,1,20
16819,,20
4205,2,32
16821,,32
8411,1,20
16823,,20
2103,3,32
16825,,20
8413,1,32
16827,,20
4207,2,37
16829,,37
8415,1,37
16831,,37
263,6,27
16833,,32
8417,1,56
16835,,56
4209,2,8
16837,,8
8419,1,8
16839,,20
2105,3,44
16841,,20
8421,1,44
16843,,20
4211,2,44
16845,,44
8423,1,20
16847,,20
1053,4,27
16849,,44
8425,1,73
16851,,73
4213,2,27
16853,,27
8427,1,56
16855,,56
2107,3,56
16857,,56
8429,1,56
16859,,17
4215,2,56
16861,,56
8431,1,32
16863,,32
527,5,27
16865,,20
8433,1,27
16867,,27
4217,2,17
16869,,17
8435,1,17
16871,,17
2109,3,27
16873,,17
8437,1,27
16875,,17
4219,2,56
16877,,56
8439,1,56
16879,,27
1055,4,61
16881,,27
8441,1,17
16883,,17
4221,2,61
16885,,61
8443,1,37
16887,,37
2111,3,61
16889,,17
8445,1,61
16891,,56
4223,2,56
16893,,56
8447,1,56
16895,,73
33,9,8
16897,,44
8449,1,17
16899,,17
4225,2,17
16901,,17
8451,1,17
16903,,73
2113,3,27
16905,,17
8453,1,27
16907,,17
4227,2,27
16909,,27
8455,1,73
16911,,73
1057,4,27
16913,,27
8457,1,17
16915,,17
4229,2,27
16917,,27
8459,1,27
16919,,27
2115,3,27
16921,,27
8461,1,27
16923,,37
4231,2,10
16925,,10
8463,1,10
16927,,37
529,5,8
16929,,10
8465,1,27
16931,,27
4233,2,73
16933,,73
8467,1,73
16935,,10
2117,3,8
16937,,51
8469,1,8
16939,,27
4235,2,17
16941,,17
8471,1,17
16943,,17
1059,4,8
16945,,17
8473,1,17
16947,,17
4237,2,8
16949,,8
8475,1,37
16951,,37
2119,3,27
16953,,17
8477,1,27
16955,,27
4239,2,27
16957,,27
8479,1,27
16959,,27
265,6,44
16961,,37
8481,1,37
16963,,37
4241,2,37
16965,,37
8483,1,37
16967,,27
2121,3,37
16969,,27
8485,1,37
16971,,37
4243,2,37
16973,,37
8487,1,49
16975,,49
1061,4,44
16977,,20
8489,1,20
16979,,20
4245,2,44
16981,,44
8491,1,37
16983,,37
2123,3,8
16985,,37
8493,1,8
16987,,37
4247,2,8
16989,,8
8495,1,27
16991,,27
531,5,44
16993,,27
8497,1,44
16995,,44
4249,2,44
16997,,44
8499,1,44
16999,,27
2125,3,44
17001,,73
8501,1,44
17003,,27
4251,2,27
17005,,27
8503,1,27
17007,,39
1063,4,25
17009,,44
8505,1,27
17011,,27
4253,2,25
17013,,25
8507,1,25
17015,,25
2127,3,25
17017,,44
8509,1,25
17019,,56
4255,2,73
17021,,73
8511,1,73
17023,,78
133,7,8
17025,,56
8513,1,44
17027,,44
4257,2,10
17029,,10
8515,1,10
17031,,25
2129,3,44
17033,,56
8517,1,44
17035,,10
4259,2,44
17037,,44
8519,1,56
17039,,56
1065,4,25
17041,,25
8521,1,25
17043,,25
4261,2,25
17045,,25
8523,1,44
17047,,44
2131,3,25
17049,,61
8525,1,25
17051,,49
4263,2,44
17053,,44
8527,1,44
17055,,61
533,5,8
17057,,25
8529,1,25
17059,,25
4265,2,61
17061,,61
8531,1,61
17063,,25
2133,3,8
17065,,61
8533,1,8
17067,,61
4267,2,44
17069,,44
8535,1,44
17071,,61
1067,4,20
17073,,61
8537,1,61
17075,,61
4269,2,20
17077,,20
8539,1,44
17079,,44
2135,3,20
17081,,61
8541,1,20
17083,,25
4271,2,61
17085,,61
8543,1,61
17087,,73
267,6,5
17089,,20
8545,1,44
17091,,44
4273,2,20
17093,,20
8547,1,20
17095,,44
2137,3,20
17097,,15
8549,1,20
17099,,15
4275,2,20
17101,,20
8551,1,25
17103,,25
1069,4,5
17105,,15
8553,1,15
17107,,15
4277,2,5
17109,,5
8555,1,15
17111,,15
2139,3,25
17113,,20
8557,1,25
17115,,15
4279,2,25
17117,,25
8559,1,25
17119,,25
535,5,5
17121,,58
8561,1,5
17123,,5
4281,2,44
17125,,44
8563,1,44
17127,,37
2141,3,5
17129,,25
8565,1,5
17131,,49
4283,2,44
17133,,44
8567,1,44
17135,,15
1071,4,61
17137,,5
8569,1,25
17139,,25
4285,2,61
17141,,61
8571,1,61
17143,,61
2143,3,61
17145,,61
8573,1,61
17147,,61
4287,2,44
17149,,44
8575,1,44
17151,,85
67,8,8
17153,,20
8577,1,20
17155,,20
4289,2,25
17157,,25
8579,1,25
17159,,15
2145,3,25
17161,,61
8581,1,25
17163,,37
4291,2,25
17165,,25
8583,1,25
17167,,25
1073,4,5
17169,,25
8585,1,61
17171,,61
4293,2,5
17173,,5
8587,1,44
17175,,44
2147,3,5
17177,,44
8589,1,5
17179,,68
4295,2,25
17181,,25
8591,1,25
17183,,49
537,5,5
17185,,25
8593,1,5
17187,,5
4297,2,5
17189,,5
8595,1,5
17191,,49
2149,3,5
17193,,25
8597,1,5
17195,,20
4299,2,20
17197,,20
8599,1,20
17199,,20
1075,4,5
17201,,20
8601,1,20
17203,,20
4301,2,5
17205,,5
8603,1,61
17207,,61
2151,3,37
17209,,25
8605,1,37
17211,,20
4303,2,37
17213,,37
8607,1,61
17215,,61
269,6,8
17217,,5
8609,1,61
17219,,61
4305,2,25
17221,,25
8611,1,25
17223,,44
2153,3,25
17225,,25
8613,1,25
17227,,25
4307,2,25
17229,,25
8615,1,25
17231,,25
1077,4,8
17233,,61
8617,1,61
17235,,61
4309,2,8
17237,,8
8619,1,49
17239,,49
2155,3,61
17241,,5
8621,1,61
17243,,27
4311,2,61
17245,,61
8623,1,25
17247,,25
539,5,15
17249,,49
8625,1,15
17251,,15
4313,2,15
17253,,15
8627,1,15
17255,,85
2157,3,15
17257,,61
8629,1,15
17259,,5
4315,2,44
17261,,44
8631,1,44
17263,,20
1079,4,15
17265,,15
8633,1,15
17267,,15
4317,2,15
17269,,15
8635,1,61
17271,,61
2159,3,44
17273,,37
8637,1,44
17275,,44
4319,2,44
17277,,44
8639,1,37
17279,,37
135,7,13
17281,,61
8641,1,61
17283,,61
4321,2,61
17285,,61
8643,1,61
17287,,61
2161,3,8
17289,,37
8645,1,8
17291,,32
4323,2,8
17293,,8
8647,1,15
17295,,15
1081,4,49
17297,,15
8649,1,15
17299,,15
4325,2,49
17301,,49
8651,1,15
17303,,15
2163,3,49
17305,,15
8653,1,49
17307,,15
4327,2,61
17309,,61
8655,1,61
17311,,37
541,5,13
17313,,15
8657,1,49
17315,,49
4329,2,15
17317,,15
8659,1,15
17319,,15
2165,3,13
17321,,61
8661,1,13
17323,,15
4331,2,44
17325,,44
8663,1,44
17327,,49
1083,4,49
17329,,49
8665,1,49
17331,,49
4333,2,49
17333,,49
8667,1,44
17335,,44
2167,3,49
17337,,44
8669,1,49
17339,,44
4335,2,20
17341,,20
8671,1,20
17343,,56
271,6,13
17345,,49
8673,1,49
17347,,49
4337,2,13
17349,,13
8675,1,13
17351,,44
2169,3,25
17353,,15
8677,1,25
17355,,49
4339,2,25
17357,,25
8679,1,61
17359,,61
1085,4,13
17361,,25
8681,1,25
17363,,25
4341,2,13
17365,,13
8683,1,37
17367,,37
2171,3,15
17369,,13
8685,1,15
17371,,49
4343,2,15
17373,,15
8687,1,37
17375,,37
543,5,49
17377,,56
8689,1,13
17379,,13
4345,2,15
17381,,15
8691,1,15
17383,,15
2173,3,49
17385,,27
8693,1,49
17387,,27
4347,2,66
17389,,66
8695,1,66
17391,,27
1087,4,49
17393,,49
8697,1,73
17395,,73
4349,2,49
17397,,49
8699,1,73
17399,,73
2175,3,25
17401,,25
8701,1,25
17403,,73
4351,2,25
17405,,25
8703,1,37
17407,,37
17,10,3
17409,,61
8705,1,61
17411,,61
4353,2,49
17413,,49
8707,1,49
17415,,61
2177,3,49
17417,,49
8709,1,49
17419,,49
4355,2,49
17421,,49
8711,1,37
17423,,37
1089,4,13
17425,,49
8713,1,49
17427,,49
4357,2,13
17429,,13
8715,1,49
17431,,49
2179,3,13
17433,,37
8717,1,13
17435,,56
4359,2,61
17437,,61
8719,1,61
17439,,54
545,5,13
17441,,61
8721,1,13
17443,,13
4361,2,49
17445,,49
8723,1,49
17447,,61
2181,3,13
17449,,37
8725,1,13
17451,,49
4363,2,49
17453,,49
8727,1,49
17455,,25
1091,4,13
17457,,49
8729,1,49
17459,,49
4365,2,13
17461,,13
8731,1,44
17463,,44
2183,3,49
17465,,15
8733,1,49
17467,,15
4367,2,49
17469,,49
8735,1,49
17471,,49
273,6,8
17473,,49
8737,1,49
17475,,49
4369,2,13
17477,,13
8739,1,13
17479,,61
2185,3,37
17481,,15
8741,1,37
17483,,13
4371,2,37
17485,,37
8743,1,37
17487,,37
1093,4,8
